byte_offset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
18432,23,2,6,7,6,11,4,2,6,6,5,3,1,2,2,0,1,1,46,9,3,0,1,1,0,0,1,0,0,0,1,4,80,0,4,0,2,3,2,0,2,2,2,0,1,31,3,1,1,1,0,2,1,0,0,0,0,14,2,0,0,2,0,0,0,2,0,19,6,15,11,2,0,7,1,9,0,2,3,0,0,1,3,8,9,2,0,1,0,0,2,0,0,2,1,1,12,22,8,15,26,52,9,2,3,29,5,4,12,17,26,30,6,1,42,16,50,22,9,3,4,5,4,0,0,0,1,0,18,0,11,5,0,5,0,0,3,0,1,0,0,0,0,1,13,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,4,1,0,0,1,0,0,3,0,1,12,5,3,2,4,7,0,3,3,0,0,0,1,0,0,2,5,0,4,1,1,11,0,0,4,0,0,1,3,2,0,0
18688,18,6,8,8,7,13,5,2,6,7,5,3,1,2,2,0,1,1,62,13,3,1,1,1,0,0,1,1,0,0,1,8,67,0,6,0,4,3,3,1,2,2,2,0,2,32,3,0,4,4,1,3,1,3,1,0,0,17,3,0,1,3,0,0,0,2,0,24,8,18,14,1,0,6,1,9,2,5,3,0,0,1,2,5,9,2,0,0,0,0,2,1,0,4,1,1,12,10,11,5,17,40,6,1,3,18,5,4,10,7,13,10,7,1,20,11,45,23,11,2,5,3,4,0,6,3,3,0,18,0,15,10,0,9,0,0,2,0,3,0,0,0,0,2,21,1,0,1,2,2,1,0,0,1,0,0,2,0,0,0,2,0,2,3,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,2,0,0,1,0,0,2,2,0,0,2,0,0,0,1,1,1,3,0,0,0,1,0,2,0,1,0,0,0,5,1,0,1,1,0,1,5,0,2,16,7,3,1,4,8,0,5,4,0,0,0,3,1,0,2,9,0,5,0,1,10,0,0,4,0,0,1,3,2,0,2
18944,16,5,7,7,3,8,7,0,4,6,4,2,0,3,1,0,0,1,58,12,1,1,0,1,0,0,0,1,0,0,0,9,74,0,4,0,4,3,2,1,2,2,0,0,3,35,1,0,6,7,2,3,1,3,1,0,0,19,4,0,1,5,0,0,0,2,0,24,8,19,14,0,0,2,1,9,2,5,2,0,0,1,2,4,11,2,0,0,0,0,1,2,0,5,0,0,12,15,7,6,20,50,7,1,1,24,4,3,18,5,15,11,10,1,23,12,38,24,16,2,6,4,3,0,10,6,2,0,5,1,17,13,0,11,0,0,2,0,5,0,0,0,0,1,20,2,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,1,0,0,2,0,0,0,2,2,0,0,0,2,0,5,0,0,0,1,0,2,0,0,0,0,0,5,0,0,1,0,0,1,3,0,2,12,5,3,1,4,7,0,5,4,0,0,0,5,1,0,2,10,0,5,0,1,6,0,0,4,0,1,0,2,1,2,2
19200,19,7,5,1,2,8,7,2,0,3,3,0,0,3,0,2,1,1,46,8,0,1,0,1,1,0,0,1,0,0,0,7,97,0,4,0,3,1,3,1,3,3,0,0,4,35,0,0,5,7,2,3,0,3,1,0,1,11,5,0,1,5,0,1,1,1,0,19,8,19,11,0,0,2,0,0,2,5,7,1,0,0,3,4,10,2,0,0,0,2,1,3,0,4,0,0,4,21,10,7,21,57,11,3,2,28,2,3,21,9,24,24,14,3,33,14,42,23,19,3,5,3,1,0,12,7,3,0,2,1,13,12,0,9,0,0,0,0,5,0,0,0,0,1,16,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,2,0,5,0,1,0,1,0,2,0,0,0,0,0,2,1,0,1,0,0,1,4,0,2,12,2,2,0,1,3,0,4,2,0,0,0,5,1,0,2,6,0,3,0,1,6,0,0,1,0,1,0,0,0,2,3
19456,16,10,7,1,1,7,8,2,0,3,2,0,0,2,0,4,1,2,61,10,0,1,0,2,1,0,0,1,0,0,0,7,82,0,5,0,2,0,2,1,2,2,0,0,4,5,0,0,5,9,3,3,0,5,1,0,1,8,4,0,1,6,0,2,1,0,0,24,7,23,16,0,0,1,0,0,2,5,5,4,0,0,1,2,13,0,0,0,0,2,1,4,0,6,0,0,3,19,8,5,18,50,20,5,3,28,0,2,18,9,23,31,21,4,37,14,41,21,19,2,4,6,0,0,14,8,4,0,2,1,10,11,0,8,0,0,0,0,6,0,0,0,1,1,19,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,2,1,6,0,1,0,1,0,2,2,0,0,1,2,4,1,0,1,0,0,2,6,0,3,9,2,0,0,0,3,0,6,2,0,0,0,6,1,0,1,6,0,3,0,1,2,0,0,0,0,1,0,0,0,2,4
19712,19,8,8,0,4,6,8,3,1,1,3,0,0,2,1,5,1,2,69,10,0,0,0,2,1,0,0,0,0,0,0,4,83,0,3,1,1,0,1,0,3,3,0,0,4,5,0,0,3,7,3,2,1,4,0,0,1,5,4,0,0,6,0,3,1,0,0,24,5,28,15,0,1,3,0,1,1,1,8,5,2,0,1,3,14,0,0,0,0,2,1,4,0,5,0,0,3,21,5,5,22,50,20,7,3,31,0,1,18,8,28,36,20,4,38,14,49,18,20,1,3,9,2,1,10,5,2,0,3,1,7,6,0,5,0,0,0,0,5,1,0,0,1,0,15,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,4,0,1,0,0,0,2,3,0,0,1,3,4,1,0,0,0,0,3,6,0,3,5,1,0,0,0,3,0,5,2,4,2,1,4,0,0,0,4,0,2,0,1,1,0,0,1,1,2,1,0,0,3,2
19968,22,12,10,0,10,9,5,5,5,1,4,0,1,3,2,5,2,3,66,11,0,0,0,3,1,1,0,0,0,0,0,1,70,0,7,1,4,0,1,0,3,3,1,0,3,2,0,0,1,4,2,0,3,4,0,0,1,2,4,0,0,4,0,4,2,0,0,25,3,30,14,0,1,3,0,1,2,0,8,5,3,3,1,3,16,0,0,0,0,2,0,5,0,5,0,0,4,16,11,4,17,33,17,6,3,23,0,3,12,9,24,34,19,4,30,13,47,13,12,2,7,9,3,1,7,2,2,0,3,0,6,6,0,2,0,0,1,2,4,2,0,0,1,0,16,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,3,6,0,1,1,0,0,2,0,0,0,0,2,2,0,1,0,1,0,0,0,1,3,0,1,0,0,0,3,3,0,0,1,3,4,1,0,0,1,0,4,6,0,3,10,1,6,0,2,4,1,5,4,7,3,2,2,0,0,0,7,0,9,0,1,2,0,0,2,1,4,2,1,1,2,3
20224,21,13,14,2,18,6,4,3,8,1,4,0,1,4,4,3,1,2,67,9,0,2,0,3,0,1,0,0,0,0,0,1,55,1,9,1,8,0,0,0,3,3,1,1,3,3,0,0,1,7,2,0,4,4,0,0,0,3,3,0,0,5,1,4,3,0,0,22,1,29,12,0,1,4,0,1,2,0,3,4,4,4,1,3,13,0,0,0,0,0,0,6,0,4,2,0,4,12,11,3,14,26,14,4,2,19,0,3,10,8,18,24,14,2,23,12,39,12,10,1,11,11,7,2,6,1,1,0,3,0,10,9,0,3,0,0,1,2,4,3,0,0,1,0,15,1,0,2,2,1,0,0,0,1,1,0,1,0,0,0,4,1,1,11,0,0,0,2,2,1,0,0,0,2,0,0,1,1,0,0,1,12,0,2,1,0,0,3,0,0,0,0,2,1,0,1,0,1,1,0,0,1,3,0,0,0,0,1,3,3,0,1,1,4,3,0,1,0,2,0,6,5,0,2,14,4,12,0,4,6,1,3,6,10,4,4,1,0,0,0,12,0,12,0,0,3,0,0,4,1,5,3,2,2,2,5
20480,24,12,13,2,20,6,3,3,10,1,5,0,1,5,4,1,5,3,66,10,2,2,0,3,0,1,0,0,0,0,0,2,87,2,12,1,9,0,0,2,2,2,1,1,2,62,1,0,2,5,2,1,5,4,1,1,1,5,2,0,0,4,1,3,3,1,1,25,1,27,8,0,1,7,0,1,2,0,3,1,4,5,1,3,10,0,0,0,0,0,0,5,0,2,2,0,5,8,9,3,10,11,5,3,0,7,0,3,7,6,12,15,7,1,11,5,31,13,4,1,11,7,8,2,5,1,0,0,3,0,13,12,0,8,0,0,1,2,3,3,1,0,0,0,15,0,0,3,2,1,0,0,0,1,1,0,1,0,0,0,6,1,1,12,0,0,1,2,2,0,0,0,0,3,0,0,1,1,0,0,2,12,0,2,1,0,0,3,1,0,0,1,2,0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,3,1,0,1,0,4,1,0,1,0,2,0,5,3,0,1,16,5,12,0,6,7,1,1,5,10,4,4,0,0,0,0,12,0,11,0,0,4,0,0,4,1,5,3,4,2,2,4
20736,25,9,18,7,19,5,1,3,13,2,5,2,1,6,4,1,9,4,56,7,2,2,0,3,1,1,0,0,1,0,0,1,83,2,13,0,10,0,0,2,2,2,2,2,2,70,1,1,5,5,1,2,5,2,1,1,1,5,3,2,0,4,1,2,5,1,1,20,1,21,5,0,1,7,0,0,1,0,2,0,2,5,1,3,10,0,0,1,0,0,1,6,0,1,2,1,5,6,11,4,4,10,3,1,0,4,0,3,4,5,7,8,7,2,6,13,27,21,1,1,19,6,7,1,6,1,0,1,3,0,13,12,0,9,0,0,1,2,2,3,2,0,0,0,16,1,0,3,3,1,0,0,0,0,1,0,1,0,0,0,8,1,1,10,1,0,2,4,2,0,0,0,0,4,0,0,1,1,0,0,3,10,0,1,0,0,0,3,1,0,1,1,4,1,3,1,0,1,1,0,0,1,2,0,0,0,0,1,5,0,1,1,2,4,0,0,1,0,2,0,3,1,0,0,21,7,16,0,6,8,1,0,4,7,2,3,1,0,0,0,12,0,14,0,0,5,0,0,3,0,4,2,4,2,3,4
20992,27,9,23,12,16,4,1,3,14,2,5,3,1,3,3,1,10,4,62,5,2,3,0,4,1,0,0,0,1,0,0,1,77,3,9,1,7,0,0,2,3,2,2,3,6,75,1,1,7,7,1,2,4,2,3,1,1,8,4,6,0,6,1,1,4,1,2,13,1,19,5,0,1,9,0,0,0,0,2,1,1,2,1,3,6,0,0,3,0,1,1,4,0,0,2,1,5,3,6,3,2,10,1,1,0,3,0,1,1,3,5,3,7,2,4,10,21,37,1,0,20,8,9,1,5,1,1,2,4,1,24,10,1,12,0,0,0,0,1,2,3,0,0,0,15,2,0,2,4,1,0,0,0,1,1,0,1,0,0,0,11,1,1,4,1,0,2,5,0,0,1,0,1,5,0,0,1,0,0,0,9,6,2,2,0,1,0,1,1,0,2,4,2,1,4,0,1,0,1,0,0,4,1,1,0,0,0,1,2,0,3,1,2,5,1,0,1,0,1,0,2,2,0,0,26,10,13,0,4,8,0,0,2,5,2,2,1,0,0,0,10,0,13,0,0,4,0,0,2,1,2,1,3,3,2,3
21248,36,7,20,15,12,10,2,4,13,1,7,3,3,2,1,1,13,5,65,4,2,1,0,3,1,0,0,0,1,0,0,1,70,2,6,1,4,1,0,2,3,1,2,3,7,75,1,1,9,4,1,2,4,2,3,1,1,8,6,6,0,10,0,0,2,1,2,10,1,13,4,2,3,9,0,0,0,0,3,1,0,1,1,2,5,0,0,4,0,1,13,2,0,0,1,1,6,1,3,2,2,8,0,1,0,2,0,0,0,0,2,0,10,2,1,9,16,49,0,0,15,6,10,11,7,5,2,2,3,1,32,8,1,12,0,0,0,0,0,1,3,0,0,0,12,2,0,1,3,1,0,0,0,11,0,0,0,0,0,0,14,1,0,2,2,0,2,4,0,2,2,0,3,5,0,0,0,0,0,0,10,0,3,2,0,2,0,1,1,1,2,6,2,1,7,0,1,0,0,0,0,4,0,1,0,0,0,0,2,0,4,0,2,5,1,0,0,0,0,0,0,1,0,0,34,7,9,0,2,6,0,0,0,4,1,0,1,1,0,0,8,0,9,0,0,6,6,0,0,1,1,0,9,6,2,1
21504,33,8,29,22,21,8,2,4,21,3,8,6,4,2,1,1,10,3,68,1,0,1,1,2,1,0,0,0,1,0,2,0,17,1,2,2,3,2,0,0,3,2,4,5,7,16,0,1,8,3,1,1,3,0,2,0,0,8,9,6,0,11,2,0,2,0,1,2,1,8,13,2,3,6,0,0,1,0,4,2,0,0,1,1,5,0,0,4,0,3,18,2,0,0,1,1,7,1,3,2,2,8,0,1,0,2,0,0,0,0,5,0,12,2,4,10,26,53,0,0,30,12,15,11,6,5,3,2,3,1,29,5,2,10,0,0,0,0,0,1,2,0,0,0,10,2,0,0,4,1,0,0,0,12,2,0,0,0,0,0,16,3,0,1,2,0,1,4,3,2,3,0,3,4,1,0,0,0,0,0,9,0,3,2,0,2,0,2,1,1,2,5,2,1,7,0,1,0,0,0,0,7,0,1,0,0,0,0,2,0,5,0,2,4,1,0,0,0,0,0,0,1,0,0,32,16,11,0,4,6,0,0,1,4,2,0,1,3,0,0,8,0,27,0,0,6,6,0,1,1,1,1,8,8,2,2
21760,26,10,28,25,22,13,4,3,21,5,7,4,5,1,0,0,6,2,64,0,1,2,1,2,1,0,0,0,0,0,3,0,10,1,1,2,2,2,0,0,4,1,3,6,8,9,0,0,4,3,1,1,2,0,2,0,0,12,10,6,0,13,2,1,1,0,1,0,1,4,12,6,4,8,1,0,2,1,2,2,0,0,1,0,2,2,0,3,1,6,18,0,0,0,1,0,10,0,1,1,2,2,0,1,0,0,0,0,0,0,3,0,10,0,3,1,18,50,0,0,23,11,14,11,3,5,3,2,3,1,41,11,2,21,0,0,1,1,0,0,1,0,0,0,6,1,0,0,8,1,0,0,0,12,2,0,0,0,0,0,22,3,0,1,1,0,0,2,3,2,3,0,3,3,1,0,0,0,0,1,9,1,3,2,0,2,0,2,1,1,1,6,5,0,4,2,1,0,0,0,0,9,0,1,0,0,0,0,3,0,4,1,0,5,1,0,0,1,2,0,1,1,0,0,32,15,15,3,7,6,0,0,1,4,2,0,0,3,0,0,18,0,24,0,0,16,7,0,3,3,4,2,8,8,0,2
22016,23,10,27,27,19,17,4,1,33,10,6,3,4,2,0,0,4,1,58,0,1,1,1,0,1,0,1,0,0,0,3,0,7,0,5,1,8,5,0,0,4,1,2,6,4,5,0,0,2,1,1,2,1,0,0,0,0,10,9,2,1,11,2,2,1,0,0,0,1,2,14,11,8,9,2,0,5,4,2,1,1,0,1,0,3,3,0,1,1,11,18,0,0,0,1,0,11,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,9,0,3,1,18,35,0,0,17,8,11,12,3,5,2,1,2,0,38,12,1,29,0,0,1,1,0,0,1,0,0,0,2,0,0,0,8,0,0,0,0,11,2,0,0,0,2,0,26,3,0,1,1,0,0,1,4,3,2,0,3,2,1,0,0,0,0,1,3,2,1,1,0,1,0,2,1,1,0,3,11,0,3,2,0,0,0,0,0,6,0,0,0,0,0,0,12,0,2,1,0,4,0,1,0,1,2,0,3,0,0,0,23,13,17,7,10,12,0,0,1,4,1,0,0,4,0,1,29,0,25,0,0,23,7,0,5,5,4,3,9,6,1,2
22272,18,12,31,25,17,12,3,0,34,12,4,4,3,3,0,1,9,3,56,1,1,2,2,0,5,1,1,0,0,0,3,0,13,0,7,1,9,4,0,1,6,2,3,7,2,6,0,0,1,1,1,2,0,0,2,0,1,10,10,2,2,8,2,2,1,0,0,1,2,3,18,9,6,8,2,0,5,4,1,1,1,0,0,1,7,3,0,0,1,11,7,0,0,0,0,0,14,5,0,0,2,5,1,2,0,2,0,0,1,2,4,1,7,0,8,5,24,35,1,1,18,7,6,2,1,1,4,1,2,0,32,11,1,29,0,1,1,1,0,0,2,0,0,0,3,0,0,0,9,0,0,0,0,3,2,2,0,0,2,0,26,2,0,1,0,0,0,1,4,2,1,0,1,2,1,0,0,1,0,1,2,2,0,0,0,0,0,1,1,0,0,1,11,0,2,3,0,0,1,0,1,7,0,0,0,0,0,0,12,0,2,1,0,4,0,1,0,1,2,0,3,0,0,0,13,15,18,9,11,12,0,0,3,4,1,3,1,4,0,1,30,0,27,0,0,20,1,0,7,7,5,3,2,2,2,1
22528,19,13,23,18,12,17,4,2,26,11,2,2,3,2,2,2,8,3,73,2,3,2,2,3,5,1,1,0,0,0,2,0,14,0,11,1,9,4,0,1,7,3,2,8,2,7,0,0,7,2,1,2,0,1,2,0,1,10,7,2,2,9,2,4,1,0,0,4,2,13,10,9,6,16,2,0,4,4,0,0,2,1,2,1,8,3,0,0,1,9,4,1,2,0,0,1,16,7,0,2,2,5,1,1,0,2,0,1,1,2,2,2,5,0,6,5,21,29,1,2,8,3,7,4,2,0,3,1,8,0,33,12,1,30,0,1,1,1,0,0,3,0,0,0,2,1,0,0,10,0,0,0,0,2,1,2,0,0,2,0,24,1,1,1,0,0,0,3,2,2,0,2,1,4,0,0,0,1,0,1,3,2,0,0,0,0,0,2,0,0,0,1,11,0,2,3,0,0,1,0,1,5,0,0,0,0,0,0,12,0,1,2,0,4,0,2,0,1,2,0,3,0,0,0,15,10,19,10,9,13,0,1,2,4,2,4,1,2,0,2,31,0,12,0,0,21,1,0,6,7,5,2,1,0,2,0
22784,21,14,19,11,13,12,4,5,26,11,2,3,4,4,3,2,9,3,83,4,4,2,2,5,5,2,2,0,0,0,1,1,11,1,10,1,9,4,0,1,7,3,3,6,0,7,0,0,7,2,6,1,2,1,3,0,1,7,4,1,2,7,2,3,0,0,0,10,3,22,10,5,4,17,1,0,3,3,0,1,2,4,3,2,13,1,0,0,1,6,3,1,2,5,0,3,20,9,1,2,2,5,1,1,1,2,0,1,1,2,3,2,8,1,7,5,30,27,1,2,16,3,10,5,5,1,3,0,10,1,20,6,1,18,0,1,0,0,0,1,4,0,0,0,5,1,0,1,7,0,0,0,0,3,2,2,0,0,2,0,20,1,1,2,1,0,0,3,2,2,0,2,1,4,0,0,0,1,0,0,6,2,0,0,0,1,0,2,0,0,0,1,6,0,2,2,0,1,1,0,1,2,0,0,0,0,0,0,9,0,1,1,0,2,0,2,0,0,0,1,2,0,0,0,10,11,20,7,10,15,0,1,2,3,3,4,1,2,1,2,20,0,17,1,0,12,0,0,4,8,3,1,3,0,2,0
23040,23,11,15,7,14,9,4,6,11,7,1,3,5,3,3,4,16,4,94,6,6,2,2,5,5,2,1,1,1,0,1,1,13,1,7,4,5,1,0,1,7,3,4,5,0,6,6,0,7,2,7,1,2,2,3,0,1,7,3,2,1,7,2,2,1,0,0,15,4,31,9,0,0,16,0,1,0,0,2,2,3,4,7,2,17,6,0,1,1,0,3,1,3,5,2,4,19,14,1,2,3,7,1,3,1,5,0,1,1,2,6,2,11,4,9,7,39,27,1,2,20,4,12,4,7,1,3,0,13,4,11,4,1,8,0,1,0,0,0,1,4,0,0,0,13,1,0,1,7,0,0,0,0,3,2,2,0,0,0,0,13,1,3,1,1,0,0,3,1,1,6,2,0,3,0,0,0,1,0,0,8,2,0,0,2,1,0,2,1,0,0,3,0,0,2,2,1,1,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,2,2,2,0,0,0,1,2,0,0,1,12,11,15,3,7,9,0,2,3,2,3,4,1,1,1,1,9,0,13,1,2,7,0,0,2,6,2,0,2,0,1,6
23296,22,13,9,6,16,9,6,7,12,11,1,4,4,2,3,3,8,1,96,8,6,2,1,6,1,1,1,1,3,0,1,1,6,1,5,5,5,2,0,0,5,2,3,3,0,5,9,0,8,3,9,1,2,2,1,0,0,9,0,2,0,4,3,2,1,0,0,23,3,32,6,0,1,17,0,2,1,0,2,2,3,5,7,1,14,6,0,1,1,0,2,1,3,6,2,9,20,9,1,2,2,2,0,3,1,4,0,1,0,0,5,1,10,4,4,3,42,23,0,1,25,6,14,5,8,5,0,1,19,4,9,5,1,9,0,0,0,0,0,1,3,0,1,0,20,1,0,2,7,0,0,1,0,1,2,1,1,0,0,0,15,1,3,3,1,0,0,2,1,0,7,2,2,2,0,0,0,1,0,0,8,3,0,0,2,2,0,2,1,0,0,5,0,0,0,3,1,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,4,3,2,0,1,2,1,2,0,0,2,13,12,16,2,8,10,0,4,1,3,3,1,0,0,1,1,7,0,15,1,2,7,0,1,1,5,1,1,6,1,1,6
23552,24,10,10,8,18,8,6,5,16,11,2,4,4,2,1,2,11,2,78,10,4,4,0,3,1,2,1,1,3,0,0,3,6,3,2,4,7,1,0,0,6,0,4,0,1,3,9,1,3,2,12,3,4,3,2,1,0,11,0,2,0,2,3,1,2,0,0,23,6,23,5,0,1,10,0,3,1,0,2,2,6,4,5,1,13,6,0,1,1,0,0,0,1,6,3,11,19,9,1,0,3,3,0,3,1,4,0,0,0,0,4,1,12,4,4,3,32,29,0,0,27,8,12,5,10,5,1,1,18,4,9,4,0,9,0,0,0,0,0,1,2,0,1,1,27,0,0,2,6,0,0,1,3,1,2,1,1,0,0,0,21,1,2,4,1,0,0,0,1,0,8,0,2,0,0,0,0,1,0,0,8,4,0,0,4,2,0,0,1,0,0,6,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,3,0,1,0,0,3,4,1,0,1,3,1,3,1,0,2,17,12,17,1,8,9,0,3,1,4,2,2,0,0,1,1,10,1,14,1,2,10,0,1,2,5,1,2,6,3,2,8
23808,24,8,8,10,17,8,4,4,14,9,3,3,2,1,0,2,10,2,70,9,2,3,0,1,0,1,0,1,3,0,0,2,37,2,2,4,6,1,0,0,4,0,4,0,1,1,9,1,3,1,7,3,2,3,1,1,0,12,1,2,0,1,3,2,2,0,0,22,9,19,6,0,1,5,0,3,1,0,2,1,7,1,5,0,9,6,0,1,0,0,1,2,1,1,3,10,14,16,7,5,5,13,1,5,0,14,0,1,7,6,13,9,10,3,20,6,32,30,1,0,20,11,12,4,7,4,1,1,16,3,10,5,0,11,0,0,0,0,0,0,1,0,2,1,25,0,0,1,5,0,0,1,4,0,2,1,2,0,0,0,18,1,2,3,0,0,0,0,1,0,8,0,2,0,0,0,0,1,0,0,4,3,0,1,4,1,0,0,1,0,0,5,0,1,0,2,1,0,0,2,0,1,0,0,0,1,0,0,3,0,1,0,0,3,4,1,0,1,4,0,3,1,0,2,16,13,8,1,4,5,0,3,1,4,1,2,0,0,1,1,10,1,10,0,2,8,0,1,2,2,0,3,4,3,2,9
24064,22,8,8,7,18,5,5,4,12,10,2,5,1,1,0,0,3,2,65,9,0,4,0,1,0,1,0,0,2,0,0,2,60,2,1,1,5,1,1,0,3,1,4,0,2,1,3,1,4,1,6,2,2,2,1,1,0,12,1,1,0,1,4,3,1,3,0,21,11,19,6,0,1,5,0,2,1,0,2,0,5,1,4,3,6,1,0,0,0,1,1,3,1,2,2,10,12,21,9,10,13,22,3,7,0,20,0,3,8,9,16,17,9,0,31,13,33,31,2,0,19,12,11,5,5,5,1,1,13,0,10,5,0,11,0,0,0,0,1,0,0,0,2,1,19,0,0,1,4,0,0,1,4,0,2,1,2,0,0,0,16,1,0,3,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,5,2,0,2,2,1,0,0,0,0,0,3,0,1,0,2,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,3,2,1,0,1,4,0,2,1,0,3,12,13,8,2,4,4,0,2,1,4,1,2,0,0,1,1,7,1,7,0,0,6,0,1,2,1,0,3,4,3,2,3
24320,20,3,9,5,16,4,5,3,9,5,2,3,1,2,0,0,4,3,63,9,0,4,0,1,1,1,0,0,0,0,0,2,82,2,1,0,4,0,1,0,3,2,4,0,2,0,0,1,5,0,4,2,2,2,1,1,0,9,2,1,0,1,3,4,2,3,0,18,12,22,7,0,0,6,0,1,1,0,3,0,5,0,5,5,6,1,0,0,0,1,1,4,2,1,2,6,6,26,14,17,14,38,4,8,0,28,0,5,12,12,27,27,15,0,45,16,40,22,4,1,17,12,10,3,4,1,1,0,9,0,5,3,0,9,0,0,0,0,1,0,0,0,1,1,16,0,0,0,2,0,0,0,4,0,2,0,1,0,0,0,11,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,1,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,2,0,0,2,0,3,3,0,4,9,11,4,2,2,2,0,0,2,1,1,2,0,0,2,1,5,1,3,0,0,5,0,0,1,0,0,2,0,2,1,3
24576,22,5,10,4,22,0,6,3,4,4,1,2,0,2,0,1,2,3,60,8,0,2,0,1,2,0,0,0,1,0,0,0,93,0,3,0,4,0,1,0,1,2,4,0,1,0,0,0,5,0,0,0,1,0,0,0,1,8,2,1,0,1,4,3,1,3,0,18,10,25,10,4,0,7,0,0,1,0,3,0,1,0,8,5,6,1,0,0,0,1,1,4,2,1,1,4,4,27,14,20,17,44,4,9,0,33,0,5,13,12,36,29,15,0,53,15,47,17,6,3,19,15,13,2,1,1,1,1,4,0,5,4,0,8,0,0,0,0,1,0,0,0,1,0,10,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,5,3,1,0,1,0,0,1,3,0,1,0,1,1,0,1,0,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,3,2,0,5,4,12,2,3,0,3,0,0,2,1,0,1,0,0,2,0,5,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1
24832,27,6,13,1,19,1,6,1,6,5,1,3,0,2,0,1,2,3,57,12,0,2,0,1,2,0,0,0,1,0,0,0,79,0,6,0,4,0,1,0,2,3,3,2,1,2,1,0,6,0,0,2,1,0,0,0,1,5,1,0,0,2,5,3,1,3,0,17,8,23,10,4,0,7,0,0,1,0,3,0,0,0,8,6,4,1,0,0,0,1,0,3,2,1,1,3,3,27,11,20,22,40,4,11,0,30,0,6,7,9,31,28,13,6,47,16,48,15,5,3,21,11,14,4,1,1,1,1,8,0,3,2,0,5,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6,3,1,3,1,0,0,1,3,0,1,0,2,1,0,1,0,0,1,0,3,1,0,1,1,3,0,2,1,0,0,0,2,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,0,4,1,3,2,0,6,6,8,4,3,0,4,0,2,2,3,1,2,0,0,1,0,6,0,0,0,0,3,0,0,0,1,2,4,0,0,1,1
